video_id,clip_id,text,label,label_T,label_A,label_V,annotation,mode
video_0616,02,或者本能半导体啊，你装一个中小票再加个磁芯，我相信赚钱效应还是可以的。,0.6,1.0,0.6,0.0,Weak Positive,test
video_0616,03,把握当下结构性的行情就可以了。,0.0,0.6,0.0,-0.2,Neutral,test
video_0617,01,就是只要某概念题材加中字头的时候方向是极其强势的，比如说铝加中字头，然后周末的时候我也跟他们讲这个事情，我说现在为什么中小企业不敢接订单。,0.2,-0.6,-0.6,0.0,Neutral,test
video_0617,02,我知道为什么吗，因为接了订单之后，这个运费相比于过往涨了10倍。,-0.4,-0.6,-1.0,-0.2,Weak Negative,test
video_0617,03,中字头的某个航运公司下了300亿，定了20艘船。,0.4,0.6,0.4,-0.2,Weak Positive,test
video_0618,01,剩下的全都赚钱了。,0.6,1.0,0.6,0.0,Weak Positive,test
video_0619,01,大家知道涨价板块是今年非常重要的一个主线，由于涨价板块的一个上涨，其实今天有一个指数不仅是反弹了，它又创出了近近一阶段的一个新高，哪个指数呢叫中证1000指数。,0.6,0.6,0.6,0.0,Weak Positive,test
video_0620,01,同志们赶紧上车，看到于老师穿的衣服了没有，这个呢就是应景。,0.6,0.0,0.6,0.6,Weak Positive,test
video_0621,01,是昨天晚上在恒生指数这一恒生香港这边段永平号称是中国的巴菲特，其实他已经动手买了腾讯，其实我觉得这个是最重磅的消息，你想想看啊，所谓的投资大咖都开始抄底了。,1.0,0.6,0.2,0.0,Strong Positive,test
video_0622,01,当然有的时候也会错啊，比如说那个周期里的铝到现在还在回调，我这个必须承认，但是我们早就已经止损了，如果你连个止损的东西做不了，学员为什么来群里我帮他谈是吧。,0.0,0.2,-0.2,0.6,Neutral,test
video_0623,01,那现在的券商呢，还有一点呢，就是分化格局非常明显。,0.0,-0.2,-0.2,-0.2,Neutral,test
video_0624,01,嗯机构板就是周期板块形成套牢盘和套牢盘的话，你说两天会有人来解放你吗，不会的。,-0.6,-1.0,-1.0,0.0,Weak Negative,test
video_0624,02,那么如果你有有有这个港股通的账户，这两天去看看港股的这个反弹的逻辑啊。,-0.4,-0.2,-0.4,0.0,Weak Negative,test
video_0625,01,包括那一个就是很多的有色品种，现在最大的问题是被抽血了。,-0.8,-0.6,-1.0,0.0,Strong Negative,test
video_0626,01,在这里呢重磅的什么的，它直接直接把产能9月份到10月份的产能下降90%。,-0.4,-0.6,-1.0,-0.2,Weak Negative,test
video_0626,02,我觉得还是可以什么短线去接他一把啊，这是我的观点。,1.0,0.8,1.0,0.0,Strong Positive,test
video_0627,01,因为现在物价涨得这么高。,0.0,-0.2,0.0,0.0,Neutral,test
video_0628,01,这个就应该是一个划时代的一个产品啊，就是Model2呢可能会有出来Model2啊。,0.0,0.2,0.6,-0.4,Neutral,test
video_0628,02,就是Model2呢可能会有出来Model2啊，应该是基本上在中国生产的，应该全系搭载这个这个磷酸铁锂的这么一个电池。,0.0,0.2,0.2,-0.4,Neutral,test
video_0629,01,我们知道这个金融行业尤其是地产行业，其实最近这几年的话是一个高压监管，可是高压监管的话我不能让它硬着陆。,0.0,-0.2,-0.2,0.0,Neutral,test
video_0629,02,可以的，所以啊，整个的周期板块今天的话是一个主角。,0.8,0.6,1.0,0.4,Strong Positive,test
video_0629,03,怎么办啊，你监管同时你还有一些这个怀柔政策。,0.0,0.6,0.0,0.2,Neutral,test
video_0629,04,大家可以去看看券商板块。,0.0,0.2,0.0,0.2,Neutral,test
video_0629,05,其实在前段时间十一之前整个周期股大涨的时候。,0.0,0.2,0.6,0.2,Neutral,test
video_0629,06,连续四十几天1.3万亿的成交量，你券商都没动，个别的券商动了，但大部分的券商没动。,0.4,-0.6,0.4,0.2,Weak Positive,test
video_0629,07,但大部分的券商没动，如果没有动的券商什么时候开始调的去年7月份。,0.0,-0.2,0.0,-0.2,Neutral,test
video_0630,01,整个消费的整个增速持续下降，对家电的影响是很大很大的，那么就算是地产周期可能没有想象的那么坏，那也不会那么好。,-0.2,-0.4,-0.6,-0.2,Neutral,test
video_0631,01,那涨幅在之前的那个环保之类的我觉得可以不用看。,0.0,-0.4,-0.4,0.0,Neutral,test
video_0631,02,我们说的业务这一块呢，很多在前，应该是前两年三年都是很多爆雷的。,-0.2,-0.6,-0.6,0.0,Neutral,test
video_0631,03,不值得去我们说的参与也好或者说去跟踪也好。,-0.8,-0.6,-1.0,0.0,Strong Negative,test
video_0631,04,现在有没有发现半导体啊，整个一个上来之后不管是小非还是大非啊。,0.0,0.0,0.0,0.0,Neutral,test
video_0631,05,对所有的多头都什么都是打压，就是我感觉无穷无尽的一个卖盘会跑出来。,-0.8,-0.8,-1.0,0.6,Strong Negative,test
video_0631,06,前两天比较走的比较好的啊，比如说啊。,0.2,0.6,0.6,0.0,Neutral,test
video_0631,07,主要的一个背后资金是游资那么游资，这一块呢是题材性炒作啊。,0.0,-0.2,0.2,0.0,Neutral,test
video_0631,08,所以这种呢需要大家呢手脚要快一点，那就是我们说跌幅榜吧那总体来说就这两个，我觉得应该可以重点点评一下。,0.4,0.4,0.2,0.0,Weak Positive,test
video_0632,01,它们的话止跌也很关键啊，因为它们的走势现在嗯我们知道这个不属于良性的调整啊。,-0.4,-0.6,-1.0,0.4,Weak Negative,test
video_0632,02,没有的，所以啊他们的企业经营状况的问题，把一些该预期的利空高估值的问题慢慢开始压缩。,0.0,-0.2,0.4,0.6,Neutral,test
video_0632,03,我相信能够止跌的。,0.4,1.0,0.8,0.0,Weak Positive,test
video_0633,01,你可能接下来的话可能会有更严重的渗透，这不是危言耸听。,-0.2,-1.0,-0.6,0.0,Neutral,test
video_0633,02,为什么因为A股这次的调整跟美国股市调整刚好是赶到了一块。,-0.2,-0.2,-0.6,0.0,Neutral,test
video_0634,01,把前期由于外围的一些影响带来的一个持续下杀的一个这个就是动作啊。,0.0,-0.6,-0.4,0.0,Neutral,test
video_0634,02,把前期由于外围的一些影响带来的一个持续下杀的一个这个就是动作啊，开始去进行了这个回补哈，那差不多也回补结束了啊，因为3550附近差不多到了。,0.0,-0.2,0.6,0.0,Neutral,test
video_0635,01,持股比例最多的那几个啊，那确实好确实好，你想一想那么多的食品食品里边，其实我也把这个白酒给包含了。,0.4,0.6,0.6,0.8,Weak Positive,test
video_0636,01,那么这个时候当高位的新能源走弱的时候，可能会有资金去打一波周期。,0.0,-0.4,-0.6,0.2,Neutral,test
video_0636,02,你承受的是无尽的波动，甚至不会赚钱，然后反手一个地方把你埋进去怎么办。,-0.8,-1.0,-1.0,0.2,Strong Negative,test
video_0636,03,当然以后这个板块临近了年底会不会有机会，那我们现在只看油和气。,0.0,0.2,-0.6,0.4,Neutral,test
video_0636,04,当然现在食品也是涨价题材，但是我们可能更倾向于天然气，因为冬季供暖吗。,0.0,0.4,0.6,0.2,Neutral,test
video_0637,01,那对于我来说呢，我觉得还是关注三个赛道吧，这三个赛道呢还是很强，大家可以看一下明天。,0.4,0.6,0.6,0.4,Weak Positive,test
video_0638,01,安踏和李宁的市值都比不上露柠檬味什么呀。,0.2,-0.2,-0.6,0.6,Neutral,test
video_0639,01,对不对或者半导体半导体整个大周期一旦起来他是趋势性大行情，这个他也不珍惜对吧。,0.4,-0.6,-0.2,0.4,Weak Positive,test
video_0639,02,目前这个形不成的一种主导的一个价值，还是希望中期的机构可能越来越多一点，对整个市场的价值发现有一定的好处。,0.0,0.6,0.6,0.0,Neutral,test
video_0640,01,盘整阶段的品种不好做的。,-0.4,-0.6,-0.6,0.4,Weak Negative,test
video_0640,02,所以黄金现在处于盘整阶段。,-0.8,0.2,-1.0,0.0,Strong Negative,test
video_0640,03,盘整是适合高手做，不适合短期交易阶段。,0.0,-0.2,-0.6,0.0,Neutral,test
video_0640,04,不适合短期交易阶段，那有一阶段其实指数也很难操作。,-0.4,-0.6,-0.6,0.4,Weak Negative,test
video_0641,01,我跟你说一个公司工程某某完之后，这个很多人在上面吃了30多点点肉。,0.0,0.2,0.0,1.0,Neutral,test
video_0641,02,就很多人关注的是南大某某的这个氟化氪光刻胶，但实际上北京科华的这个氟化氪光刻胶进展也不错呀。,0.4,0.6,0.6,0.0,Weak Positive,test
video_0642,01,嗯，接下来银行板块的话，我一直给大家讲，银行赚不了大钱，银行的话你别想着在银行板块上赚波大的吃口肥的不会的啊。,0.0,-0.4,-0.6,0.4,Neutral,test
video_0642,02,银行板块的话也会能够有一些汤喝啊，你想吃大肉别想啊。,1.0,-0.4,0.6,0.6,Strong Positive,test
video_0643,01,研究的方向可以给大家做一个分享，一就是消费啊，酒和肉啊，基本上我们在从春秋的时候就开始送福利包就在里面。,0.0,0.6,0.6,0.6,Neutral,test
video_0643,02,我们觉得还是要控制在5~6成左右的仓位，持股过节，这样就可以应对了。,-0.4,0.2,0.2,0.0,Weak Negative,test
video_0644,01,那从估值上来讲3600点不便宜了，这个位置我已经劝过很多人了，你反正水平也不咋滴。,-0.4,-1.0,-1.0,0.0,Weak Negative,test
video_0644,02,那你这个节奏就证明指数的涨跌跟你没啥关系，你能做的对，你就不要停手停什么手啊。,0.0,-0.6,0.6,0.0,Neutral,test
video_0644,03,听别人在那比比什么指数涨了跌了结果，你发现你天天赚钱，指数涨跌跟你有关系吗，一点关系都没有。,0.4,-0.6,-0.2,0.0,Weak Positive,test
video_0644,04,所以这是两回事指数的指数个股的个股。,0.0,0.0,0.0,0.0,Neutral,test
video_0645,01,应该是提升了消费和投资，虽然这一块的话，其实我们认为对消费板块的一个刺激是比较明显啊。,0.2,0.2,0.6,0.0,Neutral,test
video_0646,01,今年以来就没有亏钱了，也可以这样说啊。,0.6,0.2,1.0,1.0,Weak Positive,test
video_0647,01,今天它其实有一个缺口，我没想到它今天涨的不好。,0.4,-0.6,0.6,1.0,Weak Positive,test
video_0648,01,上升过程当中的急跌低吸发财的方法，所以整个短期来说，这几个方向所关注的重点对于指数层面。,0.0,-0.2,-0.6,-0.2,Neutral,test
video_0648,02,至少我估计全天会在1.8万亿，那么1.8万亿，你可以看一下整个市场的盘面它会怎么样呢，是一个很大的放量的柱子。,0.0,0.6,0.4,0.0,Neutral,test
video_0649,01,但是这是一个估值方面的修复，由于消息由于政策的影响导致他杀的很惨啊。,-0.4,-1.0,-0.6,1.0,Weak Negative,test
video_0650,01,第1点机会还在半导体，这是第1点，第2点整个大盘都会给你机会。,0.4,0.6,0.4,-0.4,Weak Positive,test
video_0650,02,就会刺激国产替代的一次爆发。,0.8,0.2,0.2,0.0,Strong Positive,test
video_0650,03,再一次呼吁全网这个要去看多这个市场。,1.0,0.6,1.0,0.0,Strong Positive,test
video_0650,04,而且机会区域很大一部分是来自于整个这个半导体的方向去讲一下啊，就是第1个呢还是围绕什么第1点。,0.2,0.2,0.6,0.0,Neutral,test
video_0650,05,就是第1个呢还是围绕什么第1点，还是围绕整个就是这个新能源车。,0.0,0.2,0.2,0.0,Neutral,test
video_0650,06,就去衍生出来的一些这个车规级的一些芯片以及相关的一些点去打。,0.0,0.2,0.2,0.0,Neutral,test
video_0651,01,那么它就会出来，因此我我觉得还是，但是最近的新能源车整个板块上来看的话，稍微左右有点疲软一些啊。,-1.0,-1.0,-0.6,0.6,Strong Negative,test
video_0652,01,我们以前也专门做了一个对比啊，就新能源领域的一大块。,0.0,0.0,0.6,0.0,Neutral,test
video_0652,02,就新能源领域的一大块，比如说新能源车光伏风电。,0.0,0.2,0.6,0.0,Neutral,test
video_0652,03,比如说新能源车光伏风电，他们的性价比看呢，风电领域性价比最高。,0.8,1.0,0.6,-0.2,Strong Positive,test
video_0652,04,所以性价比还是可以当下的主要问题点呢，就是我们刚刚讲到的就是新能源领域呢。,0.2,0.2,0.6,0.0,Neutral,test
video_0653,01,所以呢，如果你抓住核心的东西，那么你可以淡定一点。,0.0,0.2,0.6,0.6,Neutral,test
video_0654,01,但是中证1000指数这个的话没有一个领头羊。,-0.4,-0.2,-1.0,0.0,Weak Negative,test
video_0654,02,这个从逻辑上，从目前的企业的经营状况的影响不大。,0.0,0.2,0.6,0.0,Neutral,test
video_0654,03,白酒和新能源现在是典型的两个基金重仓。,0.4,0.4,0.6,0.0,Weak Positive,test
video_0654,04,他们俩今天表现的比较强，所以说指数方面的话今天也比较坚定。,0.6,1.0,0.6,0.0,Weak Positive,test
video_0655,01,3600的高点可能还去挑战一下，所以现在我们对于指数来讲还是区间波动，就是下有支撑上有压力，目前没有任何改变。,0.0,-0.2,-0.6,0.0,Neutral,test
video_0656,01,来看这个指数啊，这个指数的话，它是真正白马股的指数。,0.4,0.2,0.4,0.6,Weak Positive,test
video_0657,01,目前呢盘面上呢，还是一个什么很割裂状态。,0.0,-0.2,-0.4,0.0,Neutral,test
video_0657,02,回落我觉得是一个比较好的一个什么低吸的一个机会，但是这个希望有个前提条件一定是上升趋势当中。,0.4,0.6,0.6,0.0,Weak Positive,test
video_0657,03,不要把这个前提给避开了啊，这是我们觉得在当下整个市场，我觉得整体看法没有系统性，风险只是一个什么，只是一个涨多了这个。,0.0,-0.2,0.6,0.0,Neutral,test
video_0658,01,那么可能整个指数大概率是反抽一下往下走。,-0.8,-1.0,-0.4,0.0,Strong Negative,test
video_0659,01,第1点你要严格理解买点以及严格理解卖点大部分投资者是不具备这个能力的，不是我瞧不起你，是你是不具备这个能力，那时候怎么办的时候就奠基选奠基。,0.0,-0.6,-0.6,1.0,Neutral,test
video_0660,01,整个医药行业的这个带量采购的扩大化，就是前两天刚刚讲了这个胰岛素这个带量采购的问题。,-0.4,0.2,0.0,0.0,Weak Negative,test
video_0661,01,然后的话这个很多地方的话是停工啊，所以说这个的话今天的话是一个高开，但这个消息的话不会持续发酵。,0.0,0.2,-0.6,0.0,Neutral,test
video_0661,02,那么我们知道这个停电的话，这个问题的话，拉拉闸限电的话，这个问题他不会是持续性的啊。,0.0,0.2,-0.6,0.0,Neutral,test
video_0661,03,这个就是接下来的话对于澳煤的话，这个也是造成了煤炭价格的上涨。,0.0,-0.2,0.2,0.0,Neutral,test
video_0662,01,就完全把当下的市场当成是熊市的状态来做了，记住我说的是熊市状态。,-0.4,-1.0,0.2,0.6,Weak Negative,test
video_0662,02,或者说符合我们的交易体系的，只要这个板块还没有出现明确的往下走。,0.0,0.2,0.6,0.0,Neutral,test
video_0662,03,你就考虑撤啊，低吸啊，我们以前也还说过一句这个蚊子战法。,0.0,0.4,-0.2,0.6,Neutral,test
video_0663,01,这个有没有风险，当然的话，我们现在说美股的美股的风险，大家伙可能会嗤之以鼻，有很多人说美股都唱空了好多年了。,0.0,-0.6,-0.6,0.0,Neutral,test
video_0664,01,我告诉你真正亏钱就是因为你猜顶猜底。,-0.6,-0.2,-0.6,0.0,Weak Negative,test
